@relation Bank_training_70pct.txt-weka.filters.unsupervised.attribute.RandomProjection-N11-R1-DGaussian

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute y {0,1}

@data
-1.589544,-2.316574,12.870109,-5.39905,7.910717,-1.368573,10.453719,6.32163,-12.963436,3.370706,-2.48429,0
-5.1095,-1.888205,13.744915,-1.590997,17.656672,3.976871,6.006197,10.337823,-13.003114,-5.128097,-10.185063,0
-4.964611,-9.612318,15.547491,1.889726,24.030057,-11.658556,-11.591587,14.857125,-1.137899,-2.89703,-11.459009,1
-0.416485,-11.486613,11.172175,5.938328,5.89839,-7.00029,-8.26228,15.022606,1.817169,-7.982566,-6.290007,0
-0.354204,-4.697714,6.650656,1.846015,17.019097,-6.651209,-10.404069,4.899988,-2.088326,1.067877,-5.728507,1
-3.671063,-9.182363,9.943886,3.668563,12.069513,-3.398093,-11.168526,11.943979,3.261933,-5.737232,-8.193742,0
0.176508,-0.288026,7.026376,-2.705363,22.287306,-3.49033,2.61242,-0.844721,-16.731781,10.156257,-9.321328,1
-3.699101,-0.945686,5.020432,-4.588201,21.811793,-9.063964,-4.805461,2.611149,-7.491854,4.540612,-7.22747,0
-3.360249,-7.552739,8.526461,5.531325,17.029786,-10.771619,-13.407916,8.830575,2.380695,0.567896,-8.039053,0
-0.731782,1.469899,8.311419,-2.038823,17.443332,1.067349,2.422894,5.938958,-11.51026,-1.423307,-6.846337,1
-0.952818,-3.011759,23.589076,-6.016506,28.438888,7.513853,13.270924,19.908865,-26.305362,-2.400453,-15.851688,1
2.397458,-0.054585,8.077446,-1.051581,16.966649,1.721719,3.897726,8.538237,-16.331266,-0.482921,-9.067493,0
3.887014,-5.748391,6.200291,-0.318916,10.07806,0.002105,-1.836505,0.832576,-4.240939,-3.711874,-7.367441,1
-3.460645,-2.046393,18.052325,-1.38119,11.98761,2.179471,8.629476,11.746842,-15.617772,1.938634,-5.463114,0
-4.463256,-6.306824,18.197835,-3.88639,25.550564,5.022674,8.348083,18.708707,-20.82358,-1.906296,-14.305761,1
-1.332768,-2.626385,5.287746,2.174936,5.397163,3.788736,3.647005,6.899328,-6.123171,-4.936037,-5.882974,1
-0.51571,-4.428432,6.610104,-2.398881,15.896535,-2.638314,3.104261,0.237951,-13.521944,8.036369,-6.857118,1
0.91904,-6.739375,12.285869,-2.607527,17.065684,-3.837008,0.345353,6.875878,-12.463769,1.139828,-9.020538,1
-0.316308,-7.816597,4.432566,3.879086,11.092688,-10.605565,-17.937846,2.601419,9.464271,-8.168788,-4.381375,1
-7.456212,2.536246,3.132658,0.465735,15.129429,-0.084447,-3.521421,3.987047,-4.404106,1.016102,-4.526469,0
-3.291345,0.919985,9.223394,1.313757,13.095937,1.326275,10.487365,12.137412,-14.734601,0.776513,-11.88293,0
-2.160432,-2.313741,7.990522,-0.103696,19.758152,-10.231947,-13.579025,8.637043,0.812636,-3.50479,-4.238855,0
2.839026,-2.996552,5.58209,-0.759788,12.162864,-2.414339,-3.512527,3.064375,-4.582652,-0.60404,-5.230174,1
0.446845,-10.907196,21.194093,-8.160515,33.318811,-4.079463,2.453844,22.547351,-24.200667,-4.26934,-18.366852,1
-5.63943,-7.606245,12.070128,-5.464238,14.601758,-0.016842,6.507501,6.784929,-11.382816,3.247599,-6.256458,1
3.179579,-13.002947,8.733248,6.649752,5.582713,-10.401012,-15.852536,11.936579,8.823685,-8.122108,-5.574091,1
1.063923,-6.486972,4.147047,2.584462,3.971513,-1.139996,-3.158518,6.20637,-0.516158,-3.144523,-4.532032,1
-7.202623,-4.558196,8.431829,-5.610291,24.097412,1.265649,2.810872,7.346951,-14.477684,1.360048,-9.899458,0
-8.455145,-6.391387,8.298002,4.003408,18.717374,-8.755282,-8.713402,13.856114,-1.097115,-2.252847,-8.65613,0
-1.673028,-4.716458,9.40912,0.520025,15.600196,-3.348868,-0.701279,11.178147,-6.772224,0.037004,-9.031537,1
2.026986,-3.409395,5.8558,0.724422,10.206225,2.142187,1.597163,5.321292,-7.374579,-5.303303,-7.481238,1
-0.887182,1.193538,-1.089889,-0.553275,6.748586,-0.572325,-1.845024,2.87609,-3.990161,-1.167063,-3.567019,0
2.350819,-11.080656,14.26713,-2.123844,19.014851,-7.317724,-4.467232,17.769003,-11.654861,-4.739382,-12.441133,0
-7.364051,-3.008563,6.806511,1.303944,17.752722,1.056445,3.73975,5.617241,-12.838123,0.387545,-12.116057,1
2.080519,-4.093295,9.335559,-4.868668,24.481989,-8.257345,-9.629292,8.889135,-5.753408,-0.830318,-6.685181,0
4.811015,-7.352132,8.711826,4.49769,7.071364,-2.15484,-4.875355,10.799085,-2.229183,-3.792829,-6.574707,1
2.044897,-6.815848,3.394974,3.964902,2.861961,-5.650475,-2.373372,0.70121,-1.8228,2.568291,-5.731637,1
-1.964726,-4.742202,6.876735,8.395695,19.339145,-10.494348,-14.378629,11.61181,2.268999,0.21314,-9.770338,0
-3.870673,-2.25377,10.694156,-2.207294,26.918809,-8.569934,-6.54833,7.360807,-7.312626,3.322839,-9.263812,0
-0.88093,-4.034212,-0.23505,1.329352,22.333328,-17.012678,-18.670239,-4.410938,2.332155,6.854315,-5.475531,0
-3.283247,-6.865236,7.431587,4.482203,6.200447,-3.095755,-2.011038,11.816345,-0.516927,-2.006682,-7.071322,0
2.899473,-9.125585,7.533726,9.223798,4.667366,-5.723932,-11.319332,11.732525,4.678072,-8.326317,-6.051032,0
-8.785527,-4.964304,0.664358,5.88577,5.72842,-2.509471,2.444882,10.836834,-4.354167,0.633707,-9.028593,0
-3.158335,-7.912422,20.026596,7.07336,16.88722,2.685234,5.619286,25.619118,-10.530595,-7.822113,-19.064509,0
-5.767615,1.087778,3.126735,-2.768527,17.81164,-1.542228,0.267797,3.807144,-11.819936,2.186467,-5.86265,0
1.848119,-7.267839,9.084059,4.03239,12.045697,-6.350804,-9.620768,9.866903,0.801508,-7.788279,-7.119246,1
5.408656,-10.102425,25.205366,-0.653209,20.793174,3.145762,7.694418,27.472151,-20.052033,-7.82556,-16.592772,0
-0.764611,-0.53177,4.553361,-3.895868,23.067839,-6.590562,-8.256199,-1.734049,-5.847471,3.759138,-5.14009,1
-2.829348,-0.956924,6.001829,1.755642,22.238613,-7.513935,-11.155623,4.129288,-3.907673,1.016906,-5.676152,0
-2.548334,-4.199373,9.524545,-5.289742,28.665529,-1.657533,4.86742,5.037691,-15.928949,0.052807,-13.025741,1
0.439383,-7.112738,4.479529,4.657311,4.293597,0.002018,-3.373486,6.458793,-1.256108,-2.276807,-5.484781,1
-4.850629,-5.801611,9.209061,1.190005,9.762061,-2.126354,7.673716,2.784848,-8.318718,5.70945,-6.958707,0
-1.189823,3.044827,8.450473,-6.80635,28.58227,-2.520038,1.25922,5.250703,-18.756492,2.655282,-8.901339,0
2.205966,1.548913,6.41243,-8.894165,25.049645,-2.791427,0.360328,2.753402,-13.984658,3.340872,-6.228866,1
-1.851028,1.714335,5.040593,-1.778774,16.170522,-1.613314,1.522239,1.924598,-8.683395,4.898857,-6.342768,1
-4.530546,-1.150753,12.37586,-3.669139,15.356408,-4.232708,8.208928,3.997355,-13.966566,8.432878,-5.295054,0
-3.73603,-3.785807,8.58979,3.235805,3.93856,2.323497,5.205398,9.415762,-4.491536,-1.757947,-7.394117,1
-4.078962,1.352486,1.289416,0.160839,15.716451,-4.680226,-2.302048,-0.25431,-7.069549,3.142332,-6.634709,0
-6.351156,2.666979,9.763892,-2.461628,21.861482,0.17257,4.884506,9.704536,-15.881066,2.274325,-10.022701,0
0.672277,1.422235,9.19751,-2.122801,18.850218,-0.364812,1.239361,8.197494,-11.802076,-1.364459,-6.857788,0
0.174158,-0.852652,15.413131,-6.654129,21.045604,6.817846,12.763256,14.780593,-22.089995,-0.670228,-11.03219,0
-7.164489,-1.228473,8.561067,3.942387,23.956117,-9.991326,-25.685634,10.223488,7.422064,-1.462146,-2.811939,0
0.681029,-17.293417,-1.885521,10.791438,4.010706,-12.128873,-8.900123,6.265167,7.290131,0.619894,-10.414661,1
-5.547859,0.077948,5.163515,-0.703099,21.231586,-1.420793,-4.00746,1.371356,-10.466012,1.831084,-7.789913,0
1.074949,-3.366326,6.18949,3.731676,7.198964,0.554593,0.473115,9.797328,-8.234322,-3.245959,-7.058914,0
-0.16197,-7.281341,11.698554,1.225994,14.314445,-5.861833,-7.164758,12.658393,-2.297954,-3.856581,-7.042656,0
1.683443,-0.4797,9.579043,-1.378481,15.210551,2.490779,3.853386,7.242213,-11.65405,-3.969694,-8.165548,1
-1.29599,-6.01731,9.640991,2.923189,17.315716,-8.88921,-12.067639,10.208305,0.352489,-5.545373,-6.761558,0
1.651723,-10.184015,10.728867,1.812279,10.747267,-2.769561,-5.41036,7.505418,-1.169745,-7.163532,-9.047908,1
-7.106036,4.26893,9.969602,-3.288972,29.942332,-3.513433,3.639725,8.22851,-17.549922,5.971253,-12.636831,0
-1.073077,-3.971411,2.935454,1.426711,3.750142,1.380336,0.286143,3.863909,-2.793776,-1.20829,-3.872644,1
-3.433237,-4.62807,2.677829,2.753291,4.972759,0.84522,-3.527699,7.598225,0.036639,-1.338077,-4.649439,1
-2.631714,-4.485391,8.20329,-5.303349,19.93035,0.472587,8.025944,7.406142,-19.704183,2.324952,-13.808732,1
-0.915117,-10.633604,3.326656,2.447144,23.340329,-13.473084,-8.906221,1.420964,-2.745434,0.737033,-12.999233,0
-2.309248,-6.084291,12.058285,4.67062,21.556848,-7.061981,-8.085163,11.069255,-4.002336,-3.440625,-11.68337,0
-1.728757,-5.204253,18.122385,-3.224179,14.114263,1.684981,6.424159,19.696536,-11.774526,-6.26089,-9.426943,0
-4.770271,-4.00003,29.891343,-2.100826,36.450229,-4.480003,7.69489,21.809154,-25.176082,5.314574,-17.479504,0
-0.138725,-9.818955,3.706572,3.027543,14.778034,-6.417719,-11.934528,4.206345,0.19603,-1.265127,-7.135777,0
-7.436514,3.574599,3.042744,3.435518,22.397731,-6.95837,-4.905401,0.449838,-5.348704,7.422622,-7.98192,1
3.175373,-1.8211,6.616758,-3.416484,20.237437,-4.407838,-5.102662,1.946398,-7.590625,1.217821,-6.385909,1
-8.072653,2.15141,10.180545,1.702631,11.102028,7.354215,10.451525,14.120233,-11.777342,-1.408565,-9.76324,0
0.359497,-8.081057,6.286209,0.718665,12.387743,-3.612551,-7.475824,-0.379738,0.012939,-4.24225,-7.597874,1
-1.984706,-0.374685,4.746741,1.344671,8.933651,1.225075,0.399786,2.91643,-5.002566,-2.89298,-4.887314,1
5.007224,-8.202512,20.092349,-0.386573,13.249124,3.616705,4.908855,22.295557,-12.151209,-8.934796,-12.035346,0
-5.2089,-1.136744,14.577202,-3.349856,28.635042,-3.712698,-2.427666,11.416913,-12.475819,-2.139704,-9.93631,1
0.585701,-6.239534,3.990881,5.236374,9.285001,-4.336584,-0.686231,8.373766,-5.627485,2.734996,-10.813071,0
2.723263,-1.386502,5.612945,-5.092722,13.785049,0.305356,2.595912,4.073961,-9.714799,-0.529849,-5.636225,1
-5.264648,-2.589343,9.33943,6.052363,12.52362,-2.44107,-1.966086,11.658258,-4.193454,-1.547927,-8.34244,0
-1.948465,-3.419124,22.702243,-5.208432,24.659558,9.717229,15.246182,18.38988,-25.479447,-3.232431,-15.707031,1
-3.609612,-8.066787,18.433018,-2.741643,22.360541,6.125958,8.993532,18.911288,-19.561694,-3.955154,-14.868855,1
-0.916697,-6.886116,12.08781,2.077338,14.55482,-1.547272,-3.296299,11.13206,-5.993411,-2.825889,-8.788435,0
-4.867157,-9.841243,17.019835,-1.994737,12.402539,-6.308134,4.253982,12.679529,-8.346408,4.682281,-6.846675,1
-1.880415,-4.790277,2.970484,1.297004,10.581246,-5.526096,-8.287314,4.044908,0.401081,0.228772,-3.43087,1
-9.854171,1.615859,9.771435,-0.428837,25.606883,0.069628,8.297649,10.757848,-19.422854,5.65088,-14.128232,0
-3.554846,-1.689164,12.028664,-3.398236,13.563381,-3.033329,2.469121,6.128502,-11.028077,3.689687,-2.652694,0
-3.424098,0.883559,5.348696,-1.008553,11.475883,1.146814,3.654449,6.385984,-11.334868,-0.490914,-5.833754,0
-6.919351,-3.738819,12.057922,1.191315,28.134435,-5.806772,-10.906404,12.157563,-5.570905,3.399507,-10.066323,0
0.81221,-4.039897,2.377796,4.588919,11.997868,-11.335741,-16.575578,3.810676,5.918581,-2.894386,-2.473695,0
2.72216,-4.863028,1.467078,4.492517,3.80703,-0.784503,-0.328818,5.509243,-1.962313,-4.669955,-6.058006,0
-7.856964,1.614389,8.360546,-3.701717,26.108131,-4.949509,-1.773859,3.296779,-10.026214,6.475952,-7.896673,0
-1.910166,-1.16951,11.692309,-3.286088,23.417391,-2.11457,2.018444,7.54093,-12.447258,2.161379,-10.594908,1
-4.677664,-1.524267,15.273245,-1.155379,15.767082,1.401627,12.268269,10.524096,-17.114471,5.16834,-8.887184,0
-4.175767,-0.978422,15.959609,-4.770456,12.548064,-1.813793,5.632496,4.560388,-12.565664,4.436423,-2.049055,0
3.568142,-7.739714,8.165031,-0.394111,17.747554,-4.197097,-3.215157,8.786451,-7.667917,0.905239,-8.362482,1
0.465846,-5.147503,7.48321,2.023295,11.583951,-8.145033,-10.044566,9.050775,2.219347,-6.882738,-4.71408,0
-3.685643,-1.779828,14.917817,0.335146,14.989122,-0.373905,3.050659,6.993538,-13.625207,5.067128,-4.928916,0
-4.019086,0.565833,3.615605,2.435503,7.802693,2.877839,4.747684,8.799956,-8.557965,-0.269188,-8.474997,0
-3.7233,-0.236112,10.765326,-4.322324,27.244025,-1.383525,4.161098,5.707703,-17.629052,0.486171,-13.445881,1
-5.16624,0.117508,9.590547,0.290019,18.754253,1.859067,6.620546,8.891591,-16.282503,1.310353,-11.717088,0
-3.885725,-4.465267,17.820362,-5.751557,27.770409,-4.980425,-2.291196,11.038744,-12.436843,0.621102,-9.292166,1
-0.857439,-7.785271,16.699312,1.138888,24.99475,-5.837968,-4.389035,13.630645,-7.547302,-7.298715,-14.765904,1
0.790376,-7.16037,7.809454,2.540926,12.770879,-10.004419,-13.097421,8.39515,4.254682,-8.104689,-5.495223,0
2.145668,-2.380415,25.000676,-2.731108,21.338227,11.918712,18.839811,25.776813,-27.731467,-8.08526,-16.512327,1
-7.666137,0.808616,-0.210109,0.501078,17.209173,0.084258,-3.457982,2.4885,-8.884266,3.80189,-6.631864,0
-1.600194,-8.5033,1.157404,2.289411,9.441063,-4.751826,-0.272665,4.59027,-0.471876,1.662223,-8.106021,1
-2.14832,-7.271306,9.2651,3.604992,15.019,-6.887661,-10.846693,9.307279,-0.26597,-1.360948,-6.495816,0
-3.017575,-11.830458,7.722002,0.79664,13.587394,-5.069411,-0.915772,8.030637,-9.087868,4.030034,-8.419047,1
-0.250155,-11.498397,6.970395,6.971493,8.439899,-6.951721,-15.763443,4.282769,8.813637,-10.982918,-7.4702,1
0.798215,-0.840163,16.537375,-8.489748,28.752242,3.404107,9.058268,14.28351,-23.256322,0.432282,-12.13956,1
-1.167883,-1.284744,4.745256,2.792865,4.188764,2.767506,1.983238,4.395531,-3.934367,-4.43924,-4.620901,1
-3.615838,-4.413862,9.97066,-0.398629,27.24836,-9.529315,-11.613604,9.895514,-3.259744,1.777055,-10.616343,0
-4.580013,-2.208589,2.295598,2.832953,14.017921,-4.007322,-4.718949,1.957946,-3.217145,5.183388,-6.07195,1
-1.373367,-5.901695,4.786288,7.05616,6.578358,-5.578998,-7.676853,6.399467,2.792864,0.347951,-5.897961,0
-5.366826,-5.761979,9.010973,5.400744,10.643898,2.936898,-1.622837,14.914931,-4.684225,-5.578201,-9.402356,0
-6.244882,1.047094,14.412093,-3.121217,16.664772,6.067847,13.661838,12.882906,-17.61166,1.70657,-10.58032,1
-4.319256,-2.570511,9.55194,-4.610994,27.135846,-7.178935,-3.917965,9.691862,-15.355638,0.266279,-10.411373,0
2.06519,-5.168854,12.681635,-1.218462,18.03022,-0.499963,-2.20054,14.910871,-8.423012,-3.520013,-10.100876,0
3.588846,-10.891213,8.773509,5.610662,15.751249,-9.547695,-13.157164,6.374169,2.306092,-3.318004,-10.691307,0
1.281453,-13.464174,23.408203,-0.410036,16.752032,8.291245,14.477618,29.490125,-26.991425,-7.637503,-20.180109,1
-3.138137,2.072137,10.510043,-1.618555,14.624242,4.110524,7.147977,10.380981,-13.564885,-1.910829,-6.880868,0
-2.732608,-3.59802,5.6197,0.882226,20.806742,-8.513787,-12.772564,2.320214,-1.750848,3.111665,-5.238804,1
-3.031562,-5.000401,4.333983,6.317984,16.498099,-8.671271,-17.53734,7.663316,4.46073,-2.296962,-5.957791,0
-0.634731,-2.072104,2.728373,-1.44248,18.216708,-0.558038,0.553532,3.034682,-8.759056,-1.348498,-8.212545,1
-7.849874,0.052664,13.284928,-1.039829,23.547554,0.355711,6.640114,10.936569,-17.674188,4.222541,-10.762793,0
-3.648121,-3.341927,12.542902,-3.133797,19.93115,1.666787,5.814421,14.506114,-17.287536,-3.725189,-11.347967,0
-3.688419,-3.43428,6.360711,1.348176,21.046032,-7.954987,-14.078122,3.588164,-0.827475,2.894495,-5.06026,0
-8.181272,2.854177,2.008818,5.368117,16.695602,-5.736086,-4.106991,0.828265,-2.874829,6.373891,-6.959392,1
2.80495,-6.648709,9.67077,-2.863782,18.140801,-4.178293,-0.575252,2.028411,-14.126339,5.817666,-7.75178,1
1.40471,3.025928,9.149689,-8.639508,26.844984,-2.57069,3.050956,6.838503,-18.888119,0.516907,-8.571499,0
-1.580647,-1.534133,3.347378,1.320523,16.576427,-1.05007,-2.888752,5.966224,-8.40721,0.576498,-6.192411,0
-1.551995,-1.093341,7.518049,-1.898329,9.704178,-0.706787,0.82881,3.612198,-6.419163,2.419283,-2.850569,1
1.148501,-10.483412,7.538328,4.026024,16.202931,-9.2667,-15.86433,3.79132,3.244228,-3.424883,-7.853887,1
-4.763399,-5.132263,4.654852,3.787121,18.920184,-9.47946,-19.533213,10.042346,4.64857,-2.495702,-3.972506,0
5.646595,-2.27667,4.577945,6.743158,7.453423,-6.094582,-3.233239,8.592792,-0.414434,-2.06883,-8.027216,0
0.643077,-6.622944,10.316924,-3.617462,23.026582,-3.373045,-3.009477,10.621733,-10.679975,-1.431466,-9.810569,1
-7.64861,4.011705,3.694492,-0.970334,23.350654,-6.094269,0.386528,1.972137,-11.32713,7.124868,-9.416577,0
-0.654156,-3.947841,5.526219,-4.169296,17.125808,-2.35302,-4.358155,9.589874,-7.629837,-0.61516,-7.781681,0
2.099247,-0.533996,23.775916,-10.840572,24.742945,9.932881,20.299058,20.742005,-28.846234,-4.740969,-14.532621,1
3.108944,-5.574426,5.954986,1.630198,10.499637,-4.367525,-3.938903,7.067698,-4.326465,-0.728286,-8.546933,0
0.905855,-3.201792,4.787059,-1.302927,15.132929,-3.944848,-6.027298,-0.052367,-3.517387,0.164019,-5.436772,1
3.787024,-8.429695,16.672534,-3.542013,12.98679,2.844721,9.83432,21.107615,-20.191085,-5.80928,-13.734561,0
-1.29889,-1.031244,10.308785,-2.924707,14.807446,-1.833231,1.652601,1.960767,-10.45295,1.466405,-4.68382,1
4.584869,-8.365082,15.183647,2.072317,12.681659,0.955598,0.64228,15.91318,-9.142242,-5.864734,-10.79037,0
0.818615,-5.119395,3.398088,-1.242402,25.162605,-8.808591,-9.755636,-0.172619,-9.943106,6.144458,-8.528076,1
-5.093929,-0.019631,4.112668,-0.560716,16.751783,-2.139795,-3.065242,3.258766,-6.27413,-0.016482,-5.048224,0
-7.407875,-3.46908,12.578654,-2.390708,22.17416,-1.011252,1.286269,14.67231,-13.206734,1.859154,-11.448833,0
0.684143,-1.648147,14.69384,-3.153448,7.967456,6.89683,12.559519,12.701241,-15.170935,-1.247589,-6.641586,1
-3.940371,-4.820791,8.585989,5.503088,8.977913,3.531818,4.504934,9.664705,-7.289383,-4.129724,-10.828621,0
1.66613,-1.101709,13.994674,-9.032938,27.56924,0.170597,7.999668,4.374999,-24.244007,5.341571,-11.125846,1
-0.214485,-1.465516,7.511934,1.76262,6.178736,4.164132,4.658479,7.259517,-7.2404,-5.294028,-6.253697,1
-0.546642,-6.802775,6.651347,5.687291,15.122697,-8.147847,-14.094429,5.776239,2.299392,-4.519515,-6.705612,0
2.510556,-2.061051,9.097073,-4.543686,16.245423,0.656333,4.385952,8.240053,-15.334848,0.386862,-8.554075,0
-4.231569,-4.348044,9.204214,2.607613,19.274204,-6.583847,-11.651777,12.700833,-0.50039,-4.236456,-7.635081,0
-5.850151,0.11982,9.628912,-3.765472,26.247793,-4.297294,-1.135093,3.860483,-10.704104,4.702695,-9.349089,1
-3.963063,2.130809,4.128246,5.350092,11.411046,0.3904,3.921699,3.469506,-7.039392,3.22242,-8.865034,1
5.742603,-4.920709,10.363212,-2.43515,9.267755,3.622194,7.399895,11.022408,-14.41044,-3.705784,-9.606873,0
-0.465553,-6.139731,8.750496,2.786375,5.943013,-2.104334,-3.235117,10.771269,-1.072917,-3.882479,-5.10697,0
4.883388,-6.130904,25.032312,-10.750642,28.364771,7.122285,18.776566,24.962619,-35.201087,-5.118147,-19.958803,1
0.883092,-7.912264,19.142815,1.61869,9.551147,0.284757,8.4381,20.079411,-12.406118,-5.046749,-10.86745,1
-1.279927,-4.556762,15.418145,-5.628031,22.610537,0.591263,5.20227,13.418352,-18.187715,-1.712819,-12.170664,0
3.521906,-8.117057,4.674215,4.719443,8.011896,-4.775073,-6.101975,4.884642,-4.074319,0.152733,-7.161875,1
-4.637777,2.953667,9.681827,-0.5133,17.002962,1.646805,6.701606,9.283383,-12.759867,0.737367,-8.47247,0
-5.180769,-5.845902,8.031929,-1.897274,25.690575,-8.126394,-9.914559,10.588927,-9.169293,-2.057706,-11.704089,0
-0.746161,-10.19331,18.90023,-2.894632,13.703159,3.051577,21.222406,22.699509,-18.474729,-1.853398,-17.230724,0
-2.996081,-6.602531,4.412714,5.393295,10.616864,-9.450869,-14.024625,9.000198,5.116163,-4.603127,-3.795325,1
6.242977,-7.950142,11.085237,-1.11141,16.803135,-10.387821,-11.281638,12.062706,-0.666771,-5.448585,-6.689736,0
-0.63688,-14.242889,4.865424,5.66912,10.811686,-10.494505,-15.107288,5.793396,6.77695,-2.533514,-6.537163,1
2.327616,-7.34875,7.056868,-6.090775,27.741596,-11.989226,-6.765441,5.745394,-6.859585,1.949089,-9.112156,0
-6.071831,3.464654,4.930493,-2.958392,18.516697,-3.44255,0.534035,4.824812,-9.934726,2.618656,-6.560476,0
-2.215561,-5.288068,5.563332,0.253123,10.191243,-6.114117,-7.318946,4.375139,-0.311092,1.392347,-2.467959,1
-0.124236,-6.559997,14.895866,-3.370262,24.507397,-12.488991,-11.089464,4.155899,-6.943335,6.644615,-4.646944,0
2.160727,-6.115924,15.166675,-3.8097,21.684461,-6.829505,-5.072959,14.891529,-7.337911,-4.530353,-8.745231,0
5.546018,-9.27608,9.089348,1.514499,11.413871,-4.614295,-7.474395,6.717106,-0.908171,-6.168341,-8.110478,1
-3.133477,-6.462539,6.732422,5.99366,8.229386,-2.587013,-1.716211,13.85189,-0.213899,-0.736225,-10.735093,0
-9.577168,1.714283,12.071185,-2.817529,26.491167,0.536919,4.698148,7.194485,-15.874426,6.575372,-10.517941,0
-5.264648,-2.589343,9.33943,6.052363,12.52362,-2.44107,-1.966086,11.658258,-4.193454,-1.547927,-8.34244,0
-1.105524,-1.654224,5.260033,0.541065,14.579626,-0.621968,-4.67866,0.229153,-3.731237,-3.482487,-6.380427,1
-0.193394,-6.418361,12.196221,0.321892,19.123562,-5.272005,-3.680663,9.606194,-5.660432,-2.045536,-11.01291,0
1.730753,-4.408073,21.221934,-6.849685,24.10332,0.331775,6.404108,20.779905,-17.593852,-5.434084,-12.094909,0
-0.573368,-6.570139,3.615845,2.354336,14.1466,-12.559579,-16.644542,6.069065,6.010382,-5.34058,-3.684725,0
-6.209288,-2.436,7.312538,8.054491,5.882403,2.853767,0.903331,13.448261,-2.657539,-2.757517,-8.68433,0
-2.887979,2.505176,4.649869,-3.843506,20.890169,-2.69438,-0.617611,2.765143,-12.976585,2.461337,-6.246015,0
-5.487125,-1.702706,14.521171,-2.852448,31.089195,-7.656461,-7.302819,12.456119,-10.054411,-1.52955,-9.276487,0
-1.415971,-8.322272,2.852394,6.731394,13.411573,-9.891654,-16.362906,8.590914,4.048348,-3.242087,-5.146109,0
-3.016498,-2.352654,4.755712,2.841286,13.981914,-3.299858,-3.853752,1.781167,-3.606588,3.549669,-7.138974,1
3.734015,-5.990429,19.265491,-5.955039,12.186638,2.201608,12.571908,10.093656,-20.622112,2.31059,-8.352422,0
-6.006877,-2.069333,5.518682,7.927686,6.008629,-0.101805,-4.66829,11.041784,-1.313735,-1.027348,-6.469448,0
