@relation Bank_limited-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C0-K8-P500.0-S1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute poutcome {unknown,failure,other,success}
@attribute y {no,yes}

@data
33,blue-collar,single,secondary,5137,yes,no,cellular,6,may,123,1,-1,0,unknown,no
27,services,single,secondary,266,no,yes,cellular,7,jul,232,1,-1,0,unknown,no
59,retired,divorced,secondary,1026,no,no,unknown,5,nov,669,1,-1,0,unknown,yes
58.226403,retired,married,tertiary,24692.148125,no,no,cellular,4.282342,aug,539.944116,1.291705,-1,0,unknown,yes
26,services,divorced,secondary,74,yes,no,unknown,23,may,106,6,-1,0,unknown,no
36.998648,management,married,secondary,670.47332,no,no,cellular,14.25442,oct,304.360875,2,289.022231,1.962791,success,yes
40,management,married,secondary,643,yes,no,cellular,17,apr,74,2,256,1,failure,no
31,blue-collar,single,primary,864,yes,no,telephone,14,may,113,2,-1,0,unknown,no
58.105386,management,married,secondary,4160.931163,yes,no,cellular,12.486142,apr,499.591537,1.953034,73.072144,4.203772,unknown,yes
37,unemployed,married,secondary,1978,no,no,cellular,9,sep,404,1,182,1,success,yes
41.432523,technician,married,secondary,3528.753648,no,no,cellular,10.095644,nov,777.240352,3.164837,-1,0,unknown,yes
38.580013,management,married,primary,3321.377122,no,no,cellular,10.472842,oct,396.594415,2.752021,-1,0,unknown,yes
33.723015,technician,married,secondary,199.710182,no,no,cellular,26.479152,apr,296.991901,1.773056,-1,0,unknown,yes
39,technician,single,tertiary,1190,no,no,cellular,8,aug,136,1,-1,0,unknown,no
25,admin.,married,secondary,894,yes,no,unknown,28,may,328,1,-1,0,unknown,no
31,management,married,tertiary,6290,no,no,cellular,20,nov,303,2,-1,0,unknown,no
53,retired,married,secondary,4968,no,no,cellular,6,may,109,1,87,2,failure,no
62,retired,divorced,tertiary,0,no,no,cellular,13,nov,227,2,-1,0,unknown,yes
27,services,divorced,secondary,10,yes,no,cellular,22,jul,527,1,-1,0,unknown,no
32,technician,married,secondary,5122,no,no,cellular,13,aug,31,1,-1,0,unknown,no
34.945426,management,married,tertiary,3.635953,no,no,cellular,22.352411,apr,94.447953,2.696114,-1,0,unknown,yes
28,services,single,secondary,94,yes,no,cellular,16,apr,300,1,-1,0,unknown,no
42.208975,management,married,secondary,1079.579308,no,no,cellular,30,aug,945.245388,1,37.100366,2.0375,unknown,yes
35,technician,married,secondary,1067,no,yes,cellular,12,aug,179,6,-1,0,unknown,no
50.023145,management,married,tertiary,7.997429,no,no,cellular,20.370269,aug,1003.412236,7.133617,-1,0,unknown,yes
49,unemployed,married,tertiary,-471,yes,no,cellular,20,nov,77,3,185,7,failure,no
49.883643,management,married,primary,3370.383143,no,no,cellular,9.464873,oct,241.715975,3.869113,-1,0,unknown,yes
53,blue-collar,single,unknown,0,no,no,unknown,12,may,140,7,-1,0,unknown,no
45.197486,management,married,secondary,2627.285541,no,no,cellular,5.263241,jun,346.687954,2,70.183494,0.510891,unknown,yes
72.185569,retired,married,tertiary,8433.464445,no,no,cellular,15.861772,jun,298.375896,1.820297,162.60892,0.487788,unknown,yes
41,management,married,tertiary,326,yes,no,cellular,5,may,788,1,-1,0,unknown,yes
26,blue-collar,married,secondary,115,yes,no,unknown,4,jul,46,3,-1,0,unknown,no
49,technician,married,tertiary,1235,no,no,cellular,13,aug,354,3,-1,0,unknown,yes
21.017049,technician,single,secondary,504.415546,no,no,cellular,25.118033,apr,335.569781,1.135132,-1,0,unknown,yes
46.946077,management,married,secondary,28.276008,no,no,cellular,27.073995,may,518.428292,1.091143,-1,0,unknown,yes
24,blue-collar,married,secondary,-254,yes,yes,unknown,27,may,290,2,-1,0,unknown,no
39,blue-collar,married,unknown,157,yes,no,unknown,30,may,99,6,-1,0,unknown,no
28,blue-collar,single,secondary,2700,no,no,cellular,3,feb,337,4,-1,0,unknown,no
48,technician,married,secondary,1526,no,no,cellular,6,aug,273,2,-1,0,unknown,no
45,blue-collar,single,secondary,0,yes,no,cellular,26,apr,1472,1,192,4,failure,yes
53,entrepreneur,married,unknown,7,no,no,cellular,20,nov,68,1,-1,0,unknown,no
50.563543,blue-collar,married,secondary,-516.426929,yes,no,cellular,14.588964,may,557.2755,1.614357,-1,0,unknown,yes
24.955263,technician,married,secondary,540.704803,no,no,cellular,17.41394,apr,404.95562,2,-1,0,unknown,yes
59.780481,technician,married,secondary,7593.21328,no,no,cellular,13.836371,may,671.949894,1.382036,23.599576,9.840478,unknown,yes
36.225097,management,married,tertiary,204.645159,no,no,unknown,27.509386,may,798.702507,2.941539,-1,0,unknown,yes
30,unemployed,married,secondary,142,yes,no,unknown,20,may,350,4,-1,0,unknown,no
50,entrepreneur,divorced,tertiary,1790,no,yes,cellular,6,feb,748,3,-1,0,unknown,no
52,management,married,tertiary,575,no,no,unknown,3,jun,315,1,-1,0,unknown,no
35.629359,management,single,tertiary,-12.619293,no,no,cellular,6.881944,sep,217.059162,2.588095,92.561449,10.122466,success,yes
49.452374,blue-collar,married,secondary,-975.1993,yes,no,cellular,12.842828,may,384.265258,2.349735,-1,0,unknown,yes
38,technician,married,secondary,7696,yes,no,cellular,20,nov,386,2,-1,0,unknown,no
38,blue-collar,married,secondary,1205,yes,no,cellular,20,apr,45,4,153,1,failure,no
31,admin.,married,secondary,0,yes,no,cellular,29,jul,82,5,-1,0,unknown,no
40,management,married,tertiary,58.92111,yes,no,cellular,22.970737,apr,223.551969,1.747233,422.028508,3.938182,failure,yes
59,unemployed,divorced,secondary,2921,no,no,telephone,3,feb,251,1,-1,0,unknown,no
29,admin.,single,secondary,1117,yes,no,unknown,8,may,77,2,-1,0,unknown,no
57.132723,management,married,tertiary,3.72882,no,no,cellular,15.533462,oct,249.491144,1.263106,182.319938,3.772413,success,yes
39,technician,married,secondary,130,no,no,cellular,8,jul,202,2,-1,0,unknown,no
53,blue-collar,married,secondary,70,yes,no,unknown,5,may,611,2,-1,0,unknown,no
41.42266,technician,single,secondary,1106.853057,no,no,cellular,19.694077,aug,912.429998,1,47.995837,4.647899,unknown,yes
45,unemployed,married,primary,180,yes,yes,unknown,27,may,62,2,-1,0,unknown,no
37,blue-collar,married,primary,655,yes,no,cellular,5,feb,127,2,258,4,failure,no
35.793382,services,married,secondary,749.626276,yes,no,cellular,10.192642,may,664.773658,4.072459,300.804952,2,failure,yes
60,admin.,married,secondary,3043,no,no,cellular,19,aug,235,3,-1,0,unknown,no
30,admin.,single,secondary,127,yes,no,cellular,18,may,16,6,368,1,other,no
47,management,married,tertiary,295,yes,no,cellular,5,aug,157,1,-1,0,unknown,no
47.544602,management,married,secondary,618.581904,no,no,cellular,6.004476,may,351.103687,2,393.853646,1,failure,yes
46,blue-collar,married,secondary,668,yes,no,unknown,15,may,1263,2,-1,0,unknown,yes
33,blue-collar,married,secondary,26,yes,no,cellular,17,apr,342,3,332,1,other,no
42,blue-collar,single,secondary,1080,yes,yes,cellular,13,may,951,3,370,4,failure,yes
41,management,married,tertiary,51,no,no,cellular,25,aug,140,8,-1,0,unknown,no
36.37679,blue-collar,married,secondary,2250.974553,yes,no,cellular,25.051569,aug,271.309017,2.984901,189.412573,1.912912,failure,yes
40,self-employed,married,secondary,2,no,no,cellular,22,aug,197,5,-1,0,unknown,no
29.325106,services,married,secondary,255.158887,no,no,cellular,18.921975,jul,1124.737858,2,-1,0,unknown,yes
30,technician,married,secondary,-393,yes,yes,cellular,16,jul,435,1,-1,0,unknown,yes
30.032672,blue-collar,married,secondary,503.544331,yes,no,cellular,6.422161,jul,706.226024,1,-1,0,unknown,yes
41,blue-collar,single,secondary,75,yes,no,unknown,1,jul,479,9,-1,0,unknown,yes
64.774277,retired,married,tertiary,8325.832368,no,no,cellular,12.783565,jun,240.442688,1.632447,4.014729,0.597163,unknown,yes
43,management,married,secondary,-26,yes,no,unknown,16,may,343,1,-1,0,unknown,no
53.119258,retired,married,tertiary,6.24406,yes,no,cellular,18.307206,jul,838.141842,2.61603,23.461689,0.575198,unknown,yes
35,admin.,married,secondary,0,no,no,unknown,7,may,326,1,-1,0,unknown,no
46,blue-collar,married,secondary,623.390432,no,no,cellular,13.958051,jul,1238.805901,2.901503,-1,0,unknown,yes
48.274738,management,single,secondary,67.141442,yes,no,cellular,18.002717,jul,1172.581615,5.318011,-1,0,unknown,yes
41,management,married,tertiary,437,yes,no,unknown,3,jun,14,21,-1,0,unknown,no
59,retired,married,secondary,319,yes,no,unknown,5,may,143,3,-1,0,unknown,no
63,retired,married,secondary,415,yes,no,cellular,7,oct,323,1,-1,0,unknown,no
41,blue-collar,married,secondary,338,yes,no,unknown,14,may,87,1,-1,0,unknown,no
35,services,married,secondary,128,yes,no,cellular,12,may,136,1,-1,0,unknown,no
54.799919,retired,married,primary,421.347811,no,no,cellular,20.322165,jul,904.443742,1.401273,45.405815,0.861257,unknown,yes
33.363931,management,married,tertiary,1.420038,no,no,cellular,15.911287,apr,106.41157,1.998857,-1,0,unknown,yes
75,blue-collar,married,secondary,6053,no,no,cellular,11,feb,865,2,190,1,failure,no
59,retired,divorced,secondary,319,no,no,cellular,24,jul,129,1,-1,0,unknown,no
52.81297,management,married,secondary,1094.230598,no,no,cellular,12.31592,jun,1439.329759,1.17541,115.760731,1.909083,unknown,yes
39.919376,management,single,tertiary,1340.535154,no,no,cellular,17.453002,aug,730.258453,2.668239,-1,0,unknown,yes
60,management,single,tertiary,0,no,yes,cellular,23,jul,151,1,-1,0,unknown,no
52,unemployed,married,primary,-110,no,yes,cellular,29,jan,141,1,-1,0,unknown,no
44.378158,services,married,secondary,189.066943,yes,no,cellular,6.981425,may,2253.191353,2,-1,0,unknown,yes
35.131795,management,married,tertiary,1147.535464,no,no,cellular,6.258701,apr,318.57282,4.913044,179.974806,3.880564,success,yes
51,blue-collar,divorced,secondary,78,yes,no,unknown,27,may,723,2,-1,0,unknown,no
38,management,single,tertiary,0,no,no,cellular,24,jul,164,1,-1,0,unknown,no
25,blue-collar,married,secondary,-76,yes,no,unknown,12,may,241,3,-1,0,unknown,no
31,admin.,married,secondary,0,yes,no,unknown,14,may,40,2,-1,0,unknown,no
50,management,married,tertiary,78,yes,no,cellular,14,jan,218,3,161,9,other,no
32,management,single,tertiary,2536,yes,no,cellular,26,aug,958,6,-1,0,unknown,yes
41,blue-collar,single,secondary,-386,no,yes,cellular,20,nov,477,1,-1,0,unknown,yes
46,blue-collar,single,secondary,324,yes,no,unknown,30,may,293,6,-1,0,unknown,no
29.157375,admin.,married,secondary,10.97529,no,no,cellular,28.579636,aug,294.635572,1.173723,47.281494,1.033133,unknown,yes
60.393493,admin.,married,secondary,3800.649624,no,no,cellular,21.850019,nov,197.278593,1.305591,187.009506,5.924403,success,yes
55,unemployed,married,tertiary,4809,yes,no,cellular,21,nov,223,2,186,3,other,no
34,blue-collar,married,secondary,250,yes,no,unknown,29,may,193,6,-1,0,unknown,no
35,technician,married,secondary,-259,yes,no,cellular,29,jan,381,1,247,2,failure,no
39,blue-collar,married,secondary,1439,yes,no,telephone,28,jul,73,6,-1,0,unknown,no
51.416984,retired,married,tertiary,688.411893,no,no,cellular,18.124146,apr,355.021653,1.285294,-1,0,unknown,yes
81,retired,married,secondary,1,no,no,cellular,19,aug,65,5,-1,0,unknown,no
39,technician,single,tertiary,1043,no,no,cellular,18,aug,195,10,-1,0,unknown,no
66,admin.,single,secondary,10177,no,no,cellular,5,may,272,4,-1,0,unknown,no
33.311698,management,married,secondary,3837.00689,no,no,cellular,6.515445,aug,713.501384,2.562979,213.293934,1.286417,unknown,yes
51,technician,married,primary,260,no,no,cellular,19,aug,137,2,-1,0,unknown,no
37,management,divorced,secondary,414,no,no,cellular,29,jan,293,2,162,4,failure,no
41,admin.,divorced,secondary,3823,no,no,cellular,26,apr,234,10,-1,0,unknown,no
26,housemaid,married,tertiary,543,no,no,cellular,30,jan,169,3,-1,0,unknown,no
33,blue-collar,married,secondary,137,no,yes,cellular,18,jul,305,12,-1,0,unknown,no
31,management,married,tertiary,459,no,no,cellular,28,aug,13,14,-1,0,unknown,no
39,admin.,married,secondary,179,no,no,unknown,6,sep,36,1,-1,0,unknown,no
49,technician,married,tertiary,1843,yes,no,cellular,25,may,269,1,-1,0,unknown,no
74.552151,services,married,secondary,461.812531,no,no,cellular,26.811211,may,1004.21237,10.84314,-1,0,unknown,yes
33,housemaid,married,primary,212,yes,no,cellular,11,jul,260,2,-1,0,unknown,no
43,entrepreneur,married,secondary,104,yes,no,cellular,18,jul,635,3,-1,0,unknown,yes
35,technician,married,tertiary,188,no,no,cellular,26,aug,286,2,-1,0,unknown,no
34,management,married,tertiary,0,no,no,cellular,20,aug,263,2,-1,0,unknown,no
48,management,married,secondary,2294,yes,no,unknown,26,may,251,11,-1,0,unknown,no
26.766049,management,married,secondary,747.260381,yes,no,cellular,20.992398,may,1403.815662,3.791422,-1,0,unknown,yes
31.906498,management,married,secondary,2462.26112,no,no,cellular,16.338145,aug,190.400062,1,182.875092,2.688373,failure,yes
27,technician,single,tertiary,808,yes,no,cellular,15,may,578,1,364,1,other,no
54.986258,management,single,secondary,0,no,no,cellular,21.447214,may,642.908744,1,-1,0,unknown,yes
49,blue-collar,married,primary,1032,yes,no,unknown,2,jun,41,5,-1,0,unknown,no
49.501939,admin.,married,secondary,108.785225,no,no,cellular,22.891806,jul,1287.448921,1.730495,-1,0,unknown,yes
48,blue-collar,married,primary,750,yes,no,cellular,18,may,90,6,-1,0,unknown,no
52,entrepreneur,divorced,primary,278,yes,no,unknown,7,may,688,2,-1,0,unknown,no
31.083521,management,married,primary,335.51056,yes,no,cellular,6.746543,jul,742.485517,1.407025,-1,0,unknown,yes
45,services,single,primary,1893,yes,no,unknown,3,jun,1259,6,-1,0,unknown,yes
58,retired,married,primary,1987,no,no,telephone,14,jul,185,4,-1,0,unknown,no
36.279637,blue-collar,divorced,secondary,781.338061,no,no,cellular,5.350925,jul,1012.084002,2.120661,-1,0,unknown,yes
37,blue-collar,married,primary,0,yes,no,cellular,6,may,226,1,363,3,other,no
32,admin.,married,secondary,923,yes,no,cellular,17,apr,819,4,-1,0,unknown,no
27,student,single,secondary,213,no,no,cellular,27,mar,378,1,-1,0,unknown,yes
35,technician,married,secondary,2789,yes,no,cellular,4,sep,256,2,94,1,failure,no
36.114346,management,married,tertiary,1211.931486,no,no,cellular,20.293098,aug,240.303761,1.175873,-0.680704,0.092989,unknown,yes
31,technician,married,secondary,0,no,yes,cellular,15,jul,624,6,-1,0,unknown,no
39.913535,management,single,tertiary,18.40169,no,no,cellular,19.089259,oct,238.125581,1.868243,158.110867,1.151165,success,yes
30,blue-collar,single,primary,185,no,no,unknown,26,jun,11,1,-1,0,unknown,no
30,self-employed,single,tertiary,48,no,no,cellular,21,nov,140,1,-1,0,unknown,no
43.72405,blue-collar,married,secondary,-622.932524,yes,no,cellular,18.538165,may,471.284456,2.559607,-1,0,unknown,yes
53.763206,retired,married,tertiary,643.621472,no,no,cellular,20.347577,apr,327.552317,2.753716,20.670782,0.015349,unknown,yes
56,management,married,tertiary,334,yes,no,unknown,15,may,127,2,-1,0,unknown,no
43.701501,services,married,secondary,419.976228,no,no,cellular,13.407024,may,996.82159,1.131785,-1,0,unknown,yes
39,technician,married,tertiary,1161,yes,no,cellular,9,apr,236,1,336,1,failure,no
51.856887,retired,married,tertiary,9248.459062,no,no,cellular,20.681743,jun,267.581873,2.936638,-1,0,unknown,yes
34.553799,blue-collar,married,secondary,2042.888205,yes,no,cellular,6.840652,may,676.437146,2,-1,0,unknown,yes
37.106791,management,married,tertiary,544.430292,no,no,cellular,15.085892,may,220.745864,2.066726,182.743947,3.881687,success,yes
38.395249,technician,married,secondary,197,no,no,cellular,15.289296,feb,252.740458,1,86.799207,0.615628,success,yes
32,services,married,primary,228,yes,no,cellular,21,jul,1017,6,-1,0,unknown,yes
24,blue-collar,married,secondary,204,yes,yes,cellular,17,apr,229,3,-1,0,unknown,no
44,technician,divorced,secondary,-329,yes,no,unknown,7,may,171,1,-1,0,unknown,no
35,blue-collar,married,primary,0,yes,no,cellular,24,jul,90,6,-1,0,unknown,no
41.290984,services,married,secondary,469.214148,no,no,cellular,15.05614,apr,478.562423,1.396141,68.464017,0.07478,unknown,yes
64,retired,married,secondary,1574,no,no,telephone,29,jul,301,3,-1,0,unknown,yes
38.978624,technician,married,secondary,6936.626728,no,no,cellular,18.920463,may,571.357387,1.693407,324.470446,3.625814,unknown,yes
34.054694,blue-collar,married,secondary,210.399181,no,no,cellular,8.261979,mar,420.49432,1.827143,-1,0,unknown,yes
34.237024,management,married,secondary,1634.459313,no,no,cellular,4.079056,jun,264.697395,1,65.048497,2.341012,unknown,yes
37,admin.,married,secondary,11303,no,no,cellular,26,may,500,2,-1,0,unknown,no
32,admin.,single,secondary,10218,yes,no,cellular,19,nov,149,2,-1,0,unknown,no
40.419912,technician,single,secondary,2302.073368,no,no,cellular,14.586527,feb,97.559621,2.002829,-1,0,unknown,yes
50.863951,management,married,secondary,4279.942276,yes,no,cellular,12.80469,may,867.284201,1.372489,10.306985,0.994068,unknown,yes
38,unemployed,married,primary,1147,yes,yes,unknown,8,may,249,5,-1,0,unknown,no
50,entrepreneur,married,secondary,665,no,no,telephone,17,nov,238,1,-1,0,unknown,no
32,technician,single,tertiary,4665,yes,no,unknown,21,may,860,2,-1,0,unknown,yes
55,blue-collar,married,primary,2275,no,no,cellular,25,aug,139,9,-1,0,unknown,no
47.727017,management,married,tertiary,537.201923,no,no,cellular,6.605324,aug,128.470177,1.90847,-1,0,unknown,yes
28,services,single,secondary,168,no,no,cellular,1,jun,347,3,140,2,success,yes
54,management,divorced,tertiary,1295,yes,no,cellular,21,jul,179,10,-1,0,unknown,no
38,technician,single,secondary,173,no,no,cellular,29,aug,150,4,-1,0,unknown,no
31,unemployed,single,secondary,315,no,no,cellular,30,jan,130,1,2,1,other,no
31,technician,single,secondary,2305,no,no,cellular,4,aug,139,1,-1,0,unknown,no
42,management,married,tertiary,603,yes,no,cellular,5,nov,298,5,-1,0,unknown,no
31,technician,divorced,secondary,10787,yes,no,unknown,4,jun,135,2,-1,0,unknown,no
58,retired,divorced,tertiary,264,yes,yes,cellular,8,jul,523,3,-1,0,unknown,no
32,blue-collar,married,secondary,3514,yes,no,unknown,20,may,226,2,-1,0,unknown,no
44.53577,blue-collar,married,secondary,410.077551,yes,no,cellular,13.323088,jul,711.061369,3.710568,-1,0,unknown,yes
69,retired,married,tertiary,473,no,no,cellular,7,jul,112,1,78,1,failure,no
33,services,married,secondary,478,no,no,cellular,30,apr,475,2,-1,0,unknown,yes
34,management,married,tertiary,297,yes,no,cellular,26,aug,63,4,-1,0,unknown,no
47,technician,married,secondary,1167,yes,no,cellular,30,apr,968,1,87,5,failure,yes
33.024314,management,married,tertiary,1422.865047,no,no,cellular,4.21275,jun,467.323475,1,-1,0,unknown,yes
38,management,single,tertiary,493,yes,no,cellular,11,may,553,1,367,7,failure,no
47,blue-collar,married,secondary,480,yes,no,unknown,28,may,211,2,-1,0,unknown,no
55.667784,management,married,primary,3439.84038,no,no,cellular,25.600799,oct,124.758031,1,-1,0,unknown,yes
33.583185,management,single,secondary,197.569329,no,no,cellular,18.509665,oct,97.290659,2.155861,-1,0,unknown,yes
33,blue-collar,single,secondary,142,yes,no,cellular,14,may,123,1,360,3,other,no
